URL;NAME;TEACHER_OVERVIEW;TEACHER_MATERIALS;TEACHER_LESSON_PREPARATION;GRADE_SUBLEVELS;SUBJECTS;EDUCATIONAL_USE;LANGUAGES;KEYWORDS;LICENSE_URL;LICENSE_TITLE;PROVIDER;PROVIDER_SET;MATERIAL_TYPES;PRIMARY_USER;CREATE_DATE
https://oercommons.org/courseware/lesson/85242/overview;Maximizing Team Performance;"<p style=""text-align:justify""><span style=""font-size:11pt""><span style=""line-height:150%""><span style=""font-family:Calibri,sans-serif""><span style=""font-size:12.0pt""><span style=""line-height:150%""><span style=""font-family:&quot;Times New Roman&quot;,&quot;serif&quot;"">A &quot;high-performance work team&quot; refers to a group of goal-focused individuals with specialized expertise and complementary skills that collaborate innovate and produce consistently superior results. The group relentlessly pursues performance excellence through shared goals, shared leadership, collaboration, open communication, clear role expectations and group operating rules, early conflict resolution, and a strong sense of accountability and trust among its members.</span></span></span></span></span></span></p>";;;graduate-professional;business-and-communication|communication;curriculum-instruction|professional-development;en;Maximizing Team Performance|Office|Team|Work;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Teaching/Learning Strategy;student|teacher|administrator;2021-08-22T09:21:56
https://oercommons.org/courseware/lesson/82102/overview;BranchED Equity Rubric for OER Evaluation;"<p>The BranchED Equity Rubric for OER Evaluation is intended for use by teacher educators to evaluation instructional materials for equity.</p><p>Grunzke, R.Z., Jiles, T. Mayo, S., Grotewold, K., &amp; Ianniello, P. (2021.) Equity Rubric for OER Evaluation. Branch Alliance for Educator Diversity.</p>";;;community-college-lower-division|college-upper-division|graduate-professional|career-technical;education;;en;;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Teaching/Learning Strategy;;2021-06-07T14:15:25
https://oercommons.org/courseware/lesson/99961/overview;Memphis Blues and Soul: A Closer Look;"<p>Blues and Soul music intersect in Memphis Tennessee.&nbsp; Southern Soul as it is usually called, originated in Memphis and was greatly influenced by the blues of&nbsp;the city and the Mississippi Delta.&nbsp;&nbsp;</p>";;;community-college-lower-division|college-upper-division|graduate-professional;arts-and-humanities|performing-arts|film-and-music-production;curriculum-instruction;en;Blues|Memphis Music|Soul;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Homework/Assignment;student|teacher|librarian;2023-01-13T21:36:14 ;;;;;;;;;;;;;;Lecture;; ;;;;;;;;;;;;;;Lesson;;
https://oercommons.org/courseware/lesson/65264/overview;Special Education: RTI and MTSS;"<p>This resource is for pre-service teachers who are learning about special education and the Response to Intervention (RTI) and the Multi-tiered System of Supports (MTSS).&nbsp;</p>";;;community-college-lower-division|college-upper-division|graduate-professional;special-education;curriculum-instruction|professional-development;en;MTSS|Multi-tiered System of Supports|Response to Intervention|RTI;https://creativecommons.org/licenses/by/4.0;cc-by;;;Diagram/Illustration;student|teacher;2020-04-15T07:53:34 ;;;;;;;;;;;;;;Reading;;
https://oercommons.org/courseware/lesson/76708/overview;Additive Manufacturing (AM);"<p>This resource contains materials related to Additive Manufacturing.&nbsp; Feel free to use any of the materials and modify them as needed for your class,&nbsp; If you modify them, please resubmit them to SLAM Resources.</p>";;;community-college-lower-division|college-upper-division|graduate-professional;engineering;curriculum-instruction;en;Manufacturing Education|Manufacturing Engineering|Manufacturing Processes;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Primary Source;teacher;2021-01-27T18:38:39 ;;;;;;;;;;;;;;Textbook;;
https://oercommons.org/courseware/lesson/70726/overview;101 Ways To Kickstart Your Day In A Positive Way;<p>This is a resource that you can use online or in class. It is a great way to start a conversation with a student on the importance of just living for today.</p>;;;middle-school|high-school|graduate-professional;health-medicine-and-nursing|communication|education|psychology;professional-development|informal-education;en;Just for Today|Social Emotional|Well-being;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Teaching/Learning Strategy;teacher|other;2020-07-31T17:52:58
https://oercommons.org/courseware/lesson/121604/overview;The importance of practicing sports;"<p dir=""ltr""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Sport is of great importance for people, as it provides multiple physical, mental and social benefits. Practicing physical activity regularly helps maintain a healthy body, strengthens muscles and bones, improves circulation and prevents cardiovascular diseases. In addition, it promotes good posture and contributes to general well-being. It promotes integration and socialization, allowing people to interact and work as a team.</font></font></font></font></font></font></font></font></p>";;;high-school|community-college-lower-division|graduate-professional;languages;curriculum-instruction;en|es;Actividad Fisicia|Beneficios|Deportes|Socializacion;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Game;other;2024-11-02T07:57:52 ;;;;;;;;;;;;;;Interactive;; ;;;;;;;;;;;;;;Reading;;
https://oercommons.org/courseware/lesson/105804/overview;"BLENDED LEARNING ACQUIRING ""FLEXIBILITY"" AS 21st CENTURY SKILL";"<p>Blended learning is an educational approach that combines traditional in-person instruction with online learning methods. It plays a significant role in helping individuals acquire &quot;flexibility&quot; as a 21st-century skill. Flexibility is crucial in today&#39;s rapidly changing world, and blended learning provides several benefits to develop this skill. Blended learning provides a flexible and effective learning experience, allowing individuals to acquire the necessary flexibility as a 21st-century skill.</p>";;;graduate-professional;education;;en;● Flexible Learning ● Flexible Education ● Open Learning ● Distance Learning ● E-learning;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Assessment;;2023-06-26T07:36:29
https://oercommons.org/courseware/lesson/85540/overview;How to Use Open Author on OER Commons;<p>After video you will know how to use open author on OER Commons</p>;;;graduate-professional;social-work;;en;;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Primary Source;;2021-09-02T10:50:23
https://oercommons.org/courseware/lesson/118260/overview;SMART Goals for OER Adoption and Creation;<p>This SMART Goals Worksheet is designed to help educators develop clear, actionable, and achievable objectives using the SMART criteria. SMART goals are Specific, Measurable, Achievable, Relevant, and Time-bound. By applying these criteria, users can create well-defined goals that are easier to track and achieve.</p>;;;college-upper-division|graduate-professional;higher-education;professional-development;en;OER Adoption|OERcreation|OER Support|Open Educational Resources|SMART Goals;https://creativecommons.org/licenses/by/4.0/;cc-by;;;Lesson Plan;teacher|librarian;2024-07-23T13:14:16 ;;;;;;;;;;;;;;Teaching/Learning Strategy;;
https://oercommons.org/courseware/lesson/90793/overview;What Are Epicanthal Folds?;"<p>&nbsp;</p><p>A brief explanation of what Epicanthal Folds are.</p>";;;high-school|community-college-lower-division|graduate-professional|career-technical|adult-education;anatomy-physiology;;en;;https://creativecommons.org/publicdomain/mark/1.0/;public-domain;;;Homework/Assignment;;2022-03-10T05:54:23
https://oercommons.org/courseware/lesson/63419/overview;APPLICATIONS OF CONTROL CHARTS FOR QUALITY IMPROVEMENT IN HEALTH CARE;"<p style=""margin-bottom:11px""><span style=""font-size:11pt""><span style=""line-height:107%""><span style=""font-family:Calibri,sans-serif"">This textbook introduces students to the application methods of control charts to improve quality in health care. The textbook is written to be accessible to any student in the areas of health information management, health care informatics, and health care industrial engineering. Having a basic background in statistics would be beneficial, but such training is not a prerequisite to understanding how to apply the techniques discussed here.&nbsp; Several How-To sections are included to demonstrate the implementation of the given control charts using software such as Minitab and Excel.&nbsp; Additionally, samples of a Python code are included and can directly be accessed in a Jupyter Notebook at <a style=""color:blue; text-decoration:underline"" href=""https://github.com/JeromeNN/Applications-Control-Charts-Quality-Improvement-Health-Care"">https://github.com/JeromeNN/Applications-Control-Charts-Quality-Improvement-Health-Care</a></span></span></span></p><p style=""margin-bottom:11px"">&nbsp;</p>";;;college-upper-division|graduate-professional;health-medicine-and-nursing;curriculum-instruction|professional-development|informal-education;en;Continuous Quality Improvement|Control Chart Design|Control Charts|Health Care|Health Care Delivery|Quality Assurance|Quality Improvement|Shewhart Hypothesis|Six Sigma|Statistical Process Control|Time-Weighted Control Charts;https://creativecommons.org/licenses/by-nc-sa/4.0/;cc-by-nc-sa;;;Textbook;student|teacher;2020-02-26T14:55:38
